pmid	geneId	diseaseId	g_name	d_name	is_befree	is_dtminer	is_ft1	hit_ft1	hit_abs	1st_label	2nd_label	is_ner_error	is_complex	have_s	target_sentences	in abs	in_intro	in_method	in_result	in_diss	in_conclusion	Have -	S no strong	comment	is_target_knowledge
32203104	5034	D000071069	Protein disulfide isomerase | PDI | PDIA1 | P4HB	thromboinflammatory conditions | hypoxic conditions	1	1	1.0	10	1.0	1.0	1.0				PDI knockdown in human umbilical vein endothelial cells significantly increases the number of apoptotic cells and reduces cell migration and adhesion and tubular formation in both normoxic and hypoxic conditions.		1.0								1.0
32203104	5034	D000079225	Protein disulfide isomerase | PDI | PDIA1 | P4HB	hypoxic stress	1	1	1.0	10	1.0	1.0	1.0				Severino et al. demonstrated that PDI is upregulated in autoptic infarcted hearts obtained from 18 patients and that PDI is upregulated in cardiomyocytes after hypoxic stress and protects the cells from apoptosis.		1.0								0.0
32203104	5034	D000080346	Protein disulfide isomerase | PDI | PDIA1 | P4HB	arteriolar injury | cremaster arteriolar injury	1	1	1.0	10	1.0	1.0	1.0				which suggested that inhibition of extracellular PDI activity reduces platelet thrombus formation and fibrin generation following laser-induced cremaster arteriolar injury in mice.		1.0								1.0
32203104	5034	D000544	Protein disulfide isomerase | PDI | PDIA1 | P4HB	Alzheimer's diseases	1	1	1.0	9	2.0	1.0	1.0				Uehara et al. reported that PDI is S-nitrosylated in brain tissues from patients with Parkinson's and Alzheimer's diseases and that S-nitrosylation impairs the protective effect of PDI on neurotoxicity that is induced by protein misfolding in neurodegenerative disorders.		1.0								0.0
32203104	5034	D000755	Protein disulfide isomerase | PDI | PDIA1 | P4HB	sickle cell disease	1	1	1.0	9	1.0	1.0	1.0				Furthermore, our in vivo studies revealed that PDI-regulated GPIbalpha function is crucial for vascular occlusion and tissue damage under thromboinflammatory conditions, such as vasculitis, stroke, and sickle cell disease.		1.0								1.0
32203104	5034	D000860	Protein disulfide isomerase | PDI | PDIA1 | P4HB	hypoxia	1	1	1.0	10	3.0	1.0	1.0				These results suggest that PDI protects cardiomyocytes and endothelial cells from apoptosis under hypoxia.		2.0								1.0
32203104	5034	D001791	Protein disulfide isomerase | PDI | PDIA1 | P4HB	platelet aggregation | platelet PDI decreases the infarct	1	1	1.0	10	2.0	1.0	1.0				Furthermore, studies using platelets isolated from megakaryocyte-specific PDI CKO mice demonstrated that rutin at 50 muM exhibits a significant inhibitory effect on platelet aggregation induced by thrombin or von Willebrand factor.		1.0								0.0
32203104	5034	D002318	Protein disulfide isomerase | PDI | PDIA1 | P4HB	cardiovascular disease | cardiovascular diseases	1	1	1.0	10	9.0	1.0	1.0				Each cellular PDI functions differently in the pathogenesis of numerous cardiovascular diseases.	2.0					1.0				1.0
32203104	5034	D002544	Protein disulfide isomerase | PDI | PDIA1 | P4HB	ischemic stroke	1	1	1.0	10	1.0	1.0	1.0				Since previous studies showed upregulation of PDI in the cerebral cortex and its cytoprotective role in ischemic stroke		1.0								1.0
32203104	5034	D003141	Protein disulfide isomerase | PDI | PDIA1 | P4HB	thromboinflammatory disease	0	0	1.0	10	1.0	0.0	1.0	Dk			These results provide evidence that the PDI-GPIbalpha signaling axis could be a novel therapeutic target for the treatment of thromboinflammatory disease .		1.0								
32203104	5034	D003251	Protein disulfide isomerase | PDI | PDIA1 | P4HB	stenosis	1	1	1.0	10	1.0	0.0	0.0	Dki													
32203104	5034	D003643	Protein disulfide isomerase | PDI | PDIA1 | P4HB	death | cell death	1	1	1.0	10	1.0	0.0	1.0				PDI is upregulated in glia in vitro and in the cerebral cortex after transient forebrain ischemia in rats and protects against hypoxia -induced cell death in a manner that is dependent on its oxidoreductase activity .		1.0								
32203104	5034	D003920	Protein disulfide isomerase | PDI | PDIA1 | P4HB	diabetic | diabetic vein graft atherosclerosis	1	1	1.0	10	1.0	1.0	1.0				It was recently reported that PDI-bearing endothelial cell microparticles isolated from diabetic mice activate platelet alphaIIbbeta3 integrin, suggesting that endothelial cell-derived PDI plays a role in platelet activation under diabetic conditions.		1.0								1.0
32203104	5034	D004194	Protein disulfide isomerase | PDI | PDIA1 | P4HB	numerous diseases	1	1	1.0	10	1.0	0.5	1.0	Di			Protein disulfide isomerase (PDI) participates in the pathogenesis of numerous diseases.	1.0									0.0
32203104	5034	D004915	Protein disulfide isomerase | PDI | PDIA1 | P4HB	erythroleukemia	0	0	1.0	9	1.0	1.0	1.0				Human erythroleukemia cell surface-bound PDI is S-nitrosylated and then transfers nitric oxide (NO) into the cell.		1.0								1.0
32203104	5034	D005909	Protein disulfide isomerase | PDI | PDIA1 | P4HB	glioblastoma	1	1	1.0	10	1.0	1.0	1.0				Other studies also identified novel PDI inhibitors (e.g., juniferdin, origamicin, 16F16, securinine, P1, and 35G8) to treat HIV-1 infection, neurodegenerative diseases, or glioblastoma.		1.0								1.0
32203104	5034	D006333	Protein disulfide isomerase | PDI | PDIA1 | P4HB	heart failure	1	1	1.0	10	1.0	1.0	1.0				These results suggest that pharmacological modulators of PDI expression might be useful in preventing and treating heart failure.		1.0								1.0
32203104	5034	D006470	Protein disulfide isomerase | PDI | PDIA1 | P4HB	bleeding	0	0	1.0	10	1.0	0.0	0.0														
32203104	5034	D006473	Protein disulfide isomerase | PDI | PDIA1 | P4HB	blood loss	0	0	1.0	10	1.0	0.0	0.0														
32203104	5034	D006816	Protein disulfide isomerase | PDI | PDIA1 | P4HB	Huntington's disease	0	0	1.0	10	1.0	0.5	1.0		m		LOC14 binds to the active site of the a domain of PDI, is stable in mouse liver microsomes and blood plasma, and exhibits low plasma-protein binding. The compound penetrates the blood-brain barrier, and chronic administration of LOC14 provides neuroprotective effects and suppresses ER stress in a mouse model of Huntington's disease.		1.0								0.0
32203104	5034	D007153	Protein disulfide isomerase | PDI | PDIA1 | P4HB	PDI deficiency	1	0	1.0	10	1.0	0.0	0.0				Although there is no known inherited disorder that represents PDI deficiency or mutation in humans , posttranslational modification of PDI ( e.g. , S-nitrosylation ) is associated with neurodegenerative diseases . _Therefore , understanding how extracellular PDI activity is controlled in cardiovascular disease would be of particular importance .						1.0				
32203104	5034	D007249	Protein disulfide isomerase | PDI | PDIA1 | P4HB	vascular inflammation | inflammation	1	1	1.0	10	7.0	1.0	1.0				Protein disulfide isomerase (PDI) participates in the pathogenesis of numerous diseases. Increasing evidence indicates that intravascular cell-derived PDI plays an important role in the initiation and progression of cardiovascular diseases, including thrombosis and vascular inflammation.	2.0	2.0								1.0
32203104	5034	D007511	Protein disulfide isomerase | PDI | PDIA1 | P4HB	ischemia	1	1	1.0	10	1.0	1.0	1.0				the same group reported that diabetic conditions alter the redox state of ischemia-induced PDI		1.0								1.0
32203104	5034	D008641	Protein disulfide isomerase | PDI | PDIA1 | P4HB	vascular occlusion	1	1	1.0	10	1.0	1.0	1.0				our in vivo studies revealed that PDI-regulated GPIbalpha function is crucial for vascular occlusion and tissue damage under thromboinflammatory conditions, such as vasculitis, stroke, and sickle cell disease.		1.0								1.0
32203104	5034	D009101	Protein disulfide isomerase | PDI | PDIA1 | P4HB	multiple myeloma | myeloma	0	1	1.0	10	1.0	1.0	1.0				SK053, PACMA 31, and CCF642 have been identified as PDI inhibitors for treating acute myeloid leukemia		1.0								1.0
32203104	5034	D009203	Protein disulfide isomerase | PDI | PDIA1 | P4HB	myocardial infarction	1	1	1.0	10	1.0	1.0	1.0				A recent study using a left anterior descending artery ligation mouse model of acute myocardial infarction showed that PDI expression is enhanced in the infarcted area.		2.0								1.0
32203104	5034	D009336	Protein disulfide isomerase | PDI | PDIA1 | P4HB	tumor necrosis	1	1	1.0	10	1.0	1.0	1.0				reported that neutrophil PDI may influence l-selectin shedding by regulating the activity of tumor necrosis factor-alpha-converting enzyme		1.0								0.0
32203104	5034	D009369	Protein disulfide isomerase | PDI | PDIA1 | P4HB	cancers | cancer	1	1	1.0	10	1.0	0.5	1.0				Intriguingly, the expression level of PDI is altered in various cancers and neurodegenerative disorders.		1.0								1.0
32203104	5034	D009461	Protein disulfide isomerase | PDI | PDIA1 | P4HB	neurological deficits	0	0	1.0	10	1.0	0.0	0.0		n												
32203104	5034	D010051	Protein disulfide isomerase | PDI | PDIA1 | P4HB	ovarian cancer | human ovarian cancer	0	1	1.0	10	1.0	1.0	1.0				SK053, PACMA 31, and CCF642 have been identified as PDI inhibitors for treating acute myeloid leukemia		1.0								1.0
32203104	5034	D010300	Protein disulfide isomerase | PDI | PDIA1 | P4HB	Parkinson's	1	1	1.0	9	1.0	0.0	1.0	Di			Uehara et al. reported that PDI is S-nitrosylated in brain tissues from patients with Parkinson 's and Alzheimer 's diseases 		1.0								
32203104	5034	D013927	Protein disulfide isomerase | PDI | PDIA1 | P4HB	thrombosis | thrombotic disease | thrombus | cremaster arteriolar thrombosis | platelet thrombus	1	1	1.0	10	10.0	1.0	1.0				Increasing evidence indicates that intravascular cell-derived PDI plays an important role in the initiation and progression of cardiovascular diseases, including thrombosis and vascular inflammation.	2.0	1.0								1.0
32203104	5034	D014657	Protein disulfide isomerase | PDI | PDIA1 | P4HB	vasculitis	1	0	1.0	9	2.0	1.0	1.0				Furthermore, our in vivo studies revealed that PDI-regulated GPIbalpha function is crucial for vascular occlusion and tissue damage under thromboinflammatory conditions, such as vasculitis, stroke, and sickle cell disease.		1.0								1.0
32203104	5034	D014842	Protein disulfide isomerase | PDI | PDIA1 | P4HB	von Willebrand	1	1	1.0	9	1.0	1.0	1.0				Furthermore, studies using platelets isolated from megakaryocyte-specific PDI CKO mice demonstrated that rutin at 50 muM exhibits a significant inhibitory effect on platelet aggregation induced by thrombin or von Willebrand factor.		1.0								0.0
32203104	5034	D015470	Protein disulfide isomerase | PDI | PDIA1 | P4HB	acute myeloid leukemia	1	1	1.0	10	1.0	1.0	1.0				SK053, PACMA 31, and CCF642 have been identified as PDI inhibitors for treating acute myeloid leukemia		1.0								1.0
32203104	5034	D015658	Protein disulfide isomerase | PDI | PDIA1 | P4HB	HIV-1 infection	1	1	1.0	10	1.0	1.0	1.0				Other studies also identified novel PDI inhibitors (e.g., juniferdin, origamicin, 16F16, securinine, P1, and 35G8) to treat HIV-1 infection, neurodegenerative diseases, or glioblastoma.		1.0								1.0
32203104	5034	D019636	Protein disulfide isomerase | PDI | PDIA1 | P4HB	neurodegenerative disorders | neurodegenerative diseases	1	1	1.0	8	1.0	0.5	1.0				Intriguingly, the expression level of PDI is altered in various cancers and neurodegenerative disorders.		1.0								1.0
32203104	5034	D020244	Protein disulfide isomerase | PDI | PDIA1 | P4HB	middle cerebral artery occlusion	0	0	1.0	10	1.0	0.0	0.0														
32203104	5034	D020246	Protein disulfide isomerase | PDI | PDIA1 | P4HB	venous thrombosis	0	0	1.0	10	1.0	0.0	0.0														
32203104	5034	D020258	Protein disulfide isomerase | PDI | PDIA1 | P4HB	neurotoxicity	1	1	1.0	9	1.0	0.5	1.0				Uehara et al. reported that PDI is S-nitrosylated in brain tissues from patients with Parkinson's and Alzheimer's diseases and that S-nitrosylation impairs the protective effect of PDI on neurotoxicity that is induced by protein misfolding in neurodegenerative disorders.		1.0								1.0
32203104	5034	D020521	Protein disulfide isomerase | PDI | PDIA1 | P4HB	stroke	1	1	1.0	10	2.0	1.0	1.0				Furthermore, our in vivo studies revealed that PDI-regulated GPIbalpha function is crucial for vascular occlusion and tissue damage under thromboinflammatory conditions, such as vasculitis, stroke, and sickle cell disease.		1.0								1.0
32203104	5034	D022861	Protein disulfide isomerase | PDI | PDIA1 | P4HB	Hermansky-Pudlak syndrome	1	0	1.0	8	1.0	0.5	1.0				A study using platelets that were isolated from mice lacking the HPS6 gene and patients with Hermansky-Pudlak syndrome revealed that ADP released from dense granules is required for PDI secretion from T-granules.		1.0								1.0
32203104	5034	D030342	Protein disulfide isomerase | PDI | PDIA1 | P4HB	inherited disorder	1	0	1.0	10	1.0	0.0	0.0														
32203104	5034	D050197	Protein disulfide isomerase | PDI | PDIA1 | P4HB	atherosclerosis | atherosclerotic lesions	1	1	1.0	10	3.0	1.0	1.0				These results suggest that PDI may be a novel therapeutic target for the treatment of vascular remodeling and atherosclerosis.		2.0								1.0
32203104	5034	D057772	Protein disulfide isomerase | PDI | PDIA1 | P4HB	vascular injury	0	0	1.0	10	1.0	0.0	0.0														
32203104	5034	D064420	Protein disulfide isomerase | PDI | PDIA1 | P4HB	cytotoxicity to ovarian cancer | toxicity	1	1	1.0	10	1.0	0.0	0.0	Dki												ill D	
32205092	3717	C000657245	JAK2	COVID-19 | novel coronavirus disease | Coronavirus disease 2019	1	1	1.0	4	6.0	1.0	1.0				TH17 responses in cytokine storm of COVID-19: An emerging target of JAK2 inhibitor Fedratinib	1.0	1.0								1.0
32205232	3569	C000657245	IL-6	SARS-CoV-2 infection | COVID-19 | CoV-2 infected | SARS-CoV-2 pneumonia | SARS-CoV-2 infected | Coronavirus (2019-nCoV) Pneumonia | COVID-2019	1	0		0	1.0	1.0	1.0				Suxin Wan et al. claimed that IL-6 and IL-10 levels could be used as one of the bases for predicting the outcome and prognosis of the COVID-2019.					1.0					0.0
32205232	3627	C000657245	IP10 | IP-10 | CXCL-10	SARS-CoV-2 infection | COVID-19 | CoV-2 infected | SARS-CoV-2 pneumonia | SARS-CoV-2 infected | Coronavirus (2019-nCoV) Pneumonia | COVID-2019	0	0		0	1.0	1.0	1.0				Suxin Wan et al. claimed that IL-6 and IL-10 levels could be used as one of the bases for predicting the outcome and prognosis of the COVID-2019.					1.0					0.0
32205232	6347	C000657245	MCP1 | MCP-1 | CCL-2	SARS-CoV-2 infection | COVID-19 | CoV-2 infected | SARS-CoV-2 pneumonia | SARS-CoV-2 infected | Coronavirus (2019-nCoV) Pneumonia | COVID-2019	0	0		0	1.0	0.0	1.0		m		In this study , host cells infected with HCoV-229E and SARS-COV-2 increased the cytokine release such as TNF-alpha , IL-6 , CCL-2 / MCP-1 , and CXCL-10 / IP-10 , which was suppressed by LH in a dose-dependent manner .					1.0					
32211513	10273	D001259	STUB1 | SCAR-16	ataxia | STUB1-ataxia | clumsiness | ataxias	1	1	1.0	7	4.0	1.0	1.0				Heterozygous STUB1 missense variants cause ataxia, cognitive decline, and STUB1 mislocalization	2.0				3.0					1.0
32211513	10273	D001321	STUB1 | SCAR-16	autism	1	1	1.0	3			1.0	Gk			This study confirms a dominant inheritance pattern in STUB1-ataxia in addition to a recessive one and documents its association with cognitive and behavioral disability , including autism . 	1.0									
32211513	10273	D002524	STUB1 | SCAR-16	cerebellar ataxia | autosomal recessive cerebellar ataxia | dysmetria | recessive cerebellar ataxia	0	1	1.0	3			1.0				As proposed , regarding the nomenclature of recessive cerebellar ataxia and other genetic movement disorders , we suggest ATX-STUB1 and SCA- STUB1 to replace SCAR16 and SCA48 .					1.0					
32211513	10273	D002526	STUB1 | SCAR-16	Cerebellar atrophy | cerebellar syndrome | cerebellar atrophy | cerebellar folia | cerebellar cortical atrophy | ischemic cerebellar injury	1	1	1.0	5			1.0				Most individuals with SCAR-16 have an onset of a cerebellar syndrome in childhood or adolescence sometimes associated with cognitive disability .		1.0								
32211513	10273	D005911	STUB1 | SCAR-16	gliosis	0	1	1.0	4			1.0				accompanied by reactive Bergmann gliosis , but it lacked information about STUB1 staining in the cerebellum .		1.0								
32211513	10273	D017827	STUB1 | SCAR-16	autosomal dominant cerebellar ataxia | autosomal dominant SCAs	1	1	1.0	4			1.0				We report 2 families with autosomal dominant cerebellar ataxia , progressive cognitive decline , and , in one individual , childhood autism spectrum disorder associated with missense variants in STUB1 .		1.0			1.0					
32211513	10273	D020754	STUB1 | SCAR-16	spinocerebellar ataxias | spinocerebellar ataxia	0	0	1.0	3			0.0														
32226348	3558	D000506	interleukin-2 | IL-2	alopecia areata | alopecia areata disease	1	1		0	1.0	0.0	1.0				One peptide ( BNZ-1 ) currently in clinical trials for alopecia areata ( NCT03532958 ) is designed to selectively target IL-2 , IL-9 , and IL-15 which has been implicated in alopecia areata disease pathogenesis . 		1.0								
32226695	2244	C000657245	fibrinogen	Coronavirus Disease 2019 | COVID-19	0	0		0	1.0	0.0	0.0														
32231330	59272	C000657245	ACE2 | angiotensin-converting enzyme 2 | Ace2	COVID-19 | coronavirus disease 2019 | respiratory syndrome coronavirus 2 (SARS-CoV-2) infection | SARS-CoV-2 | SARS-CoV-2 infection	1	1	1.0	10	10.0	1.0	1.0				Although ACE2 has been identified as the functional receptor for SARS-CoV-2, the role of ACE2 in the progression of COVID-19 after SARS-CoV-2 infection is still controversial, so the benefits of aliskiren use in patients with COVID-19 needs further investigation.		1.0								1.0
32231330	59272	C536530	ACE2 | angiotensin-converting enzyme 2 | Ace2	Wosten-van	0	1	1.0	4			0.0	Dki												a person	
32231330	59272	D002318	ACE2 | angiotensin-converting enzyme 2 | Ace2	cardiovascular disease	0	0	1.0	3			0.0														
32231330	59272	D006973	ACE2 | angiotensin-converting enzyme 2 | Ace2	hypertension | Hypertension	0	0	1.0	4			0.5		nm		Therefore , RAAS inhibitors , including ACE inhibitors and ARBs , can activate the ACE2 -angiotensin- ( 1-7 ) -Mas receptor axis . _However , as mentioned in our Comment article , whether patients with coronavirus disease 2019 ( COVID-19 ) and hypertension who are taking an ACE inhibitor or ARB should switch to another antihypertensive drug remains controversial . 		1.0								
